time	46.029	iPose	0	estExtTcpFT	-1.4284	-0.4475	0.5242	0.1678	0.4016	0.1212	NI	3.0782	CalibratedPhidgets	2.2680	0.0000	0.0000	1.9569	AtiSensor	0.3892	0.5004	0.6116	-0.0847	0.0890	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.039	iPose	0	estExtTcpFT	-1.4307	-0.4786	0.5240	0.1678	0.4018	0.1181	NI	3.0626	CalibratedPhidgets	2.2824	0.0000	0.0000	1.9667	AtiSensor	0.3892	0.5004	0.6116	-0.0847	0.0890	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.049	iPose	0	estExtTcpFT	-1.4307	-0.4786	0.5240	0.1678	0.4018	0.1181	NI	3.0791	CalibratedPhidgets	2.2529	0.0000	0.0000	1.9540	AtiSensor	0.3892	0.5004	0.6116	-0.0847	0.0890	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.059	iPose	0	estExtTcpFT	-1.4240	-0.5240	0.5506	0.1705	0.4022	0.1071	NI	3.0736	CalibratedPhidgets	2.2808	0.0000	0.0000	1.9655	AtiSensor	0.3892	0.5560	0.6672	-0.0890	0.0904	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.069	iPose	0	estExtTcpFT	-1.4240	-0.5240	0.5506	0.1705	0.4022	0.1071	NI	4.8879	CalibratedPhidgets	2.2870	0.0000	0.0000	1.9720	AtiSensor	0.3892	0.5560	0.6672	-0.0890	0.0904	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.079	iPose	0	estExtTcpFT	-1.4250	-0.4863	0.5208	0.1692	0.4024	0.1136	NI	3.0775	CalibratedPhidgets	2.2567	0.0000	0.0000	1.9577	AtiSensor	0.3892	0.5560	0.6672	-0.0890	0.0904	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.089	iPose	0	estExtTcpFT	-1.4250	-0.4863	0.5208	0.1692	0.4024	0.1136	NI	3.0798	CalibratedPhidgets	2.2810	0.0000	0.0000	1.9699	AtiSensor	0.3892	0.5560	0.6672	-0.0890	0.0904	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.099	iPose	0	estExtTcpFT	-1.4247	-0.4777	0.5124	0.1681	0.4033	0.1187	NI	3.0788	CalibratedPhidgets	2.2522	0.0000	0.0000	1.9493	AtiSensor	0.3892	0.5560	0.6672	-0.0876	0.0890	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.109	iPose	0	estExtTcpFT	-1.4247	-0.4777	0.5124	0.1681	0.4033	0.1187	NI	3.0798	CalibratedPhidgets	2.2559	0.0000	0.0000	1.9408	AtiSensor	0.3892	0.5560	0.6672	-0.0876	0.0890	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.119	iPose	0	estExtTcpFT	-1.4277	-0.5092	0.5286	0.1705	0.4033	0.1087	NI	3.0795	CalibratedPhidgets	2.2951	0.0000	0.0000	1.9690	AtiSensor	0.3892	0.5560	0.6672	-0.0876	0.0890	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
